Category,Title,Total Time,All Ingredients,Ingredient Groups,Instructions,Nutrition,Cuisine,Yields,Image,Ratings,Description,Status
Main Course,Slow Cooker Beef Ziti Recipe,310,"2 pounds ground beef, 1 onion (chopped), 2 cloves garlic (chopped), 1/2 teaspoon oregano, 1 (25-ounce) jar marinara sauce, 1 (16-ounce) box ziti noodles, 1 (15-ounce) container Ricotta cheese, 1 cup Mozzarella cheese (grated), 1 cup Parmesan cheese (grated), sour cream (optional)","IngredientGroup(ingredients=['2 pounds ground beef', '1 onion (chopped)', '2 cloves garlic (chopped)', '1/2 teaspoon oregano', '1 (25-ounce) jar marinara sauce', '1 (16-ounce) box ziti noodles', '1 (15-ounce) container Ricotta cheese', '1 cup Mozzarella cheese (grated)', '1 cup Parmesan cheese (grated)', 'sour cream (optional)'], purpose=None)","Brown ground beef in a medium skillet.
Drain and add in onion, garlic, and oregano.
Cook until onion becomes tender, about 10 minutes.
Spray crock of slow cooker with non-stick cooking spray.
Combine ground beef and marinara sauce.
Fill marinara sauce jar with water and stir into the ground beef and marinara sauce.
Spoon 1/2 of the beef and marinara sauce into the bottom of the slow cooker.
Pour in ziti noodles and stir.
Spread Ricotta cheese on top of mixture, sprinkle with 1/2 of Mozzarella cheese.
Spoon remainder of beef and marinara sauce over the cheeses and cook for about 5 hours on low heat.
Remove lid from slow cooker and add remaining Mozzarella and Parmesan cheeses.
Return lid to slow cooker and allow cheese to melt for about 5 minutes.
Serve with a dollop of sour cream, optional.","{'calories': '605 kcal', 'carbohydrateContent': '48 g', 'proteinContent': '48 g', 'fatContent': '23 g', 'saturatedFatContent': '10 g', 'transFatContent': '1 g', 'cholesterolContent': '102 mg', 'sodiumContent': '816 mg', 'fiberContent': '4 g', 'sugarContent': '6 g', 'unsaturatedFatContent': '10 g', 'servingSize': '1 serving'}",Italian,8 servings,https://addapinch.com/wp-content/uploads/2011/08/slow-cooker-beefy-ziti-recipe-1.jpg,5.0,Baked ziti is made even simpler in your slow cooker with this recipe.,Complete
Breakfast,Spinach Bacon and Mushroom Breakfast Casserole,40,"9 large eggs, 6 pieces bacon (cooked and chopped), 2 cups chopped portabello mushrooms, 3 cups spinach, 1/2 cup butter (melted), 1 cup grated cheese","IngredientGroup(ingredients=['9 large eggs', '6 pieces bacon (cooked and chopped)', '2 cups chopped portabello mushrooms', '3 cups spinach', '1/2 cup butter (melted)', '1 cup grated cheese'], purpose=None)","Spray 9x13 casserole dish with non-stick cooking spray.
Preheat oven to 350 degrees.
Whisk eggs and toss in bacon, mushrooms, spinach, butter and cheese. Mix well.
Pour into casserole and bake for 30 minutes.
Remove from oven and allow to stand for five minutes. Serve warm.","{'carbohydrateContent': '2 g', 'proteinContent': '13 g', 'fatContent': '28 g', 'saturatedFatContent': '14 g', 'transFatContent': '1 g', 'cholesterolContent': '265 mg', 'sodiumContent': '384 mg', 'fiberContent': '1 g', 'sugarContent': '1 g', 'calories': '316 kcal', 'unsaturatedFatContent': '12 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2010/09/AddaPinch-46181-3.jpg,5.0,This Spinach Bacon and Mushroom Breakfast Casserole is a delicious family favorite! Breakfast Casserole recipes are easy to make ahead and so perfect for weekends and holidays!,Complete
Breakfast,Easy Eggs Benedict Recipe,25,"3 English Muffins (cut in half), 6 slices Canadian Bacon (or cooked bacon or ham slices), 6 large eggs, easy blender hollandaise sauce","IngredientGroup(ingredients=['3 English Muffins (cut in half)', '6 slices Canadian Bacon (or cooked bacon or ham slices)', '6 large eggs', 'easy blender hollandaise sauce'], purpose=None)","Preheat oven to 400º F. Spray a muffin tin with nonstick cooking spray. Set aside.
Place bacon on a fully rimmed baking sheet (edges on all four sides) that has been topped with a wire cooling rack. Bake until the meat has browned, about 15-20 minutes.
Add 2 tablespoons of water to each cup of the muffin pan. Crack an egg into each individual indention, taking care not to break the yolk of the egg. Place in the oven along with the bacon the last 9-10 minutes of cooking.
Place English muffins on another baking sheet. Spread with butter and place in oven at the same time as adding eggs.
As your bacon, eggs, and muffins are baking, prepare your hollandaise sauce. Pour into a serving container.
To assemble Eggs Benedict, place English Muffins on each plate, top with one slice of bacon. Using a silicon spatula, gently remove a poached egg from the muffin tin, draining on a thick kitchen towel before placing on top of the bacon.
Drizzle with hollandaise sauce and serve warm.","{'servingSize': '1 Eggs Benedict', 'calories': '174 kcal', 'carbohydrateContent': '13 g', 'proteinContent': '13 g', 'fatContent': '6 g', 'saturatedFatContent': '2 g', 'cholesterolContent': '177 mg', 'sodiumContent': '452 mg'}",American,6 servings,https://addapinch.com/wp-content/uploads/2013/01/classic-eggs-benedict-recipe-275-scaled.jpg,5.0,"This Easy Eggs Benedict is delicious for breakfast or brunch and simple to make! Toasted English muffins are topped with Canadian bacon and poached eggs, then drizzled with my quick hollandaise sauce. It's ready in minutes without all the fuss!",Complete
Breakfast,Scrambled Eggs Recipe,12,"5 eggs, 1 to 2 tablespoons milk (cream, or water), 2 tablespoons butter, salt and pepper (to taste)","IngredientGroup(ingredients=['5 eggs', '1 to 2 tablespoons milk (cream, or water)', '2 tablespoons butter', 'salt and pepper (to taste)'], purpose=None)","Crack eggs and pour into a large bowl. Add milk, cream or water.
In the meantime, add butter to a nonstick pan or cast iron skillet over low to medium heat to melt. Swirl melted butter around pan to ensure bottom and sides are well-coated and heat until the butter shimmers, about 3 - 5 minutes, making sure that the pan is well-heated.
Whisk eggs vigorously until the eggs become a golden color and are well-combined. Air bubbles will begin to show in your egg mixture if you have whipped in plenty of air. Immediately pour eggs into prepared skillet and cook slowly.
Do not stir the eggs until the sides have begun to turn a lighter shade than the rest of the eggs and have begun to gently pull away from the buttered edges of the pan. Using a silicon spatula or a wooden spoon, gently pull the eggs toward the center of the skillet, bringing large curds with you as you do so. Where you pulled the eggs toward the center will quickly fill with uncooked egg mixture.
Continue to pull the curds toward the center of the entire skillet and gently stir the eggs until there is no more visible uncooked eggs. Stir eggs gently and remove from heat. Be sure not to leave eggs on the heat too long as they can quickly overcook and become dry and rubbery.
Salt and pepper eggs to taste and serve warm.","{'calories': '262 kcal', 'carbohydrateContent': '1 g', 'proteinContent': '14 g', 'fatContent': '22 g', 'saturatedFatContent': '11 g', 'cholesterolContent': '440 mg', 'sodiumContent': '259 mg', 'sugarContent': '1 g', 'servingSize': '1 serving'}",American,2 servings,https://addapinch.com/wp-content/uploads/2016/01/perfect-scrambled-eggs-DSC_1963-1.jpg,5.0,"These fluffy, delicious Scrambled Eggs are perfect for breakfast and more! Great tips on how to make scrambled eggs with this favorite recipe!",Complete
"Breakfast,Main Course",Mini Quiche Recipe,20,"1 Pie Crust Recipe (optional), 6 large eggs (beaten), 1 cup heavy cream or half-and-half, Salt and pepper, pinch cayenne pepper, 1 1/2 cups grated cheddar cheese, spinach (chopped), broccoli (chopped), mushrooms (cleaned and diced), onion (diced), garlic (minced), bacon (cooked and crumbled), ham (cooked and diced), seafood (cooked and chopped)","IngredientGroup(ingredients=['1 Pie Crust Recipe (optional)', '6 large eggs (beaten)', '1 cup heavy cream or half-and-half', 'Salt and pepper', 'pinch cayenne pepper', '1 1/2 cups grated cheddar cheese'], purpose=None), IngredientGroup(ingredients=['spinach (chopped)', 'broccoli (chopped)', 'mushrooms (cleaned and diced)', 'onion (diced)', 'garlic (minced)', 'bacon (cooked and crumbled)', 'ham (cooked and diced)', 'seafood (cooked and chopped)'], purpose='Optional Add-ins:')","Preheat oven to 375º F.
Spray mini muffin tin with nonstick cooking spray, set aside.
Using a small round cutter, cut pie crust and place into indentations of muffin tin and place in the oven to pre-bake for about 15 minutes. Alternately, you can place each of the premade phyllo cups into the muffin tin. For a crustless mini quiche, simply omit.
Whisk together eggs and heavy cream or half-and-half until light and fluffy. Add salt, pepper, and cayenne pepper until well-combined. Stir in cheese. Pour into pie shells and top with add-in options as desired. Bake for for 15-25 minutes until the egg mixture is set. Remove from the oven and let rest about 5 minutes before serving.
Serve warm.","{'servingSize': '1 mini quiche', 'calories': '73 kcal', 'carbohydrateContent': '3 g', 'proteinContent': '2 g', 'fatContent': '6 g', 'saturatedFatContent': '3 g', 'transFatContent': '0.002 g', 'cholesterolContent': '36 mg', 'sodiumContent': '41 mg', 'fiberContent': '0.1 g', 'sugarContent': '0.2 g', 'unsaturatedFatContent': '1.4 g'}",American,48 servings,https://addapinch.com/wp-content/uploads/2016/01/quiche-recipe-DSC_4459-2.jpg,4.81,"This delicious mini quiche recipe is a favorite quiche recipe for breakfast, brunch, or parties! Fluffy quiche in a flaky pie crust is simple to personalize with optional ingredients and easy to make ahead!",Complete
Salad,Classic Egg Salad Recipe,10,"6 large hard cooked eggs, ¼ cup mayonnaise, salt and pepper (to taste)","IngredientGroup(ingredients=['6 large hard cooked eggs', '¼ cup mayonnaise', 'salt and pepper (to taste)'], purpose=None)",Place peeled eggs into a large bowl or the bowl of your stand mixer and mash with a fork or using the paddle attachment of your stand mixer. Add mayonnaise and mix together until well-combined and eggs are light and fluffy. Add salt and ground black pepper to taste.,"{'calories': '141 kcal', 'carbohydrateContent': '1 g', 'proteinContent': '6 g', 'fatContent': '12 g', 'saturatedFatContent': '3 g', 'transFatContent': '1 g', 'cholesterolContent': '190 mg', 'sodiumContent': '121 mg', 'sugarContent': '1 g', 'unsaturatedFatContent': '9 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2014/02/Egg-Salad-Recipe-8.jpg,5.0,"The best Egg Salad Recipe made with three basic ingredients featuring hard-boiled eggs. This quick and easy, classic egg salad is a favorite!",Complete
"Appetizer,Breakfast",How to Make Perfect Hard Boiled Eggs,15,"12 large eggs, water, 1/4 teaspoon baking soda","IngredientGroup(ingredients=['12 large eggs', 'water', '1/4 teaspoon baking soda'], purpose=None)","To boil eggs, place eggs in a single layer in a heavy-bottomed saucepan. Do not add more eggs than a single layer or they will not produce the perfect hard boiled egg.
Cover the eggs with fresh water, plus about 1 to 2 inches of water. Add baking soda. Place saucepan onto stovetop at medium-low heat and bring to a boil for 1 minute. Cover and remove the saucepan from the heat and allow to sit for 12 minutes.
Remove eggs from water with a slotted spoon and plunge into a bowl of ice water to stop all cooking.
To peel eggs, simply tap them on their sides onto a hard surface such as a counter top. Then, carefully peel the shell away. If the eggs seem hard to peel, I've found peeling them under a slight stream of running, cold water to be helpful. Eggs, once peeled, may stay in an airtight container for 5 to 7 days.","{'servingSize': '1 egg', 'calories': '75 kcal', 'proteinContent': '7 g', 'fatContent': '5 g'}",American,12 servings,https://addapinch.com/wp-content/uploads/2014/03/Hard-Boiled-Eggs-Recipe-10.jpg,5.0,Fail-proof hard boiled eggs recipe for how to boil eggs so they come out perfectly every time.,Complete
"Breakfast,Main Course",Egg Salad Sandwich Recipe,10,"6 large hard-boiled eggs, 1/4 cup mayonnaise, 1/2 teaspoon kosher salt, 1/4 teaspoon ground black pepper, 12 slices bread, butter lettuce, radishes (thinly sliced), avocado (thinly sliced), hot sauce","IngredientGroup(ingredients=['6 large hard-boiled eggs', '1/4 cup mayonnaise', '1/2 teaspoon kosher salt', '1/4 teaspoon ground black pepper', '12 slices bread'], purpose=None), IngredientGroup(ingredients=['butter lettuce', 'radishes (thinly sliced)', 'avocado (thinly sliced)', 'hot sauce'], purpose='Optional Add-Ins')","Peel hard boiled eggs and place into a medium bowl. Mash with a fork until in small pieces. Stir in mayonnaise, salt and pepper. Spread onto one slice of bread. Top with second piece of bread. Slice in half and serve.","{'calories': '292 kcal', 'carbohydrateContent': '28 g', 'proteinContent': '12 g', 'fatContent': '14 g', 'saturatedFatContent': '3 g', 'cholesterolContent': '190 mg', 'sodiumContent': '605 mg', 'fiberContent': '2 g', 'sugarContent': '4 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2019/04/egg-salad-sandwich-recipe-440-3-scaled.jpg,5.0,"Egg Salad Sandwich Recipe - This classic egg salad sandwich recipe makes the best sandwich recipe! Light, creamy and delicious it makes the perfect quick and easy lunch or light supper.",Complete
Breakfast,Eggs in Pepper Rings Recipe,10,"1 tablespoon butter (or olive oil), 1 medium bell pepper (sliced into 1/2-inch thick rings and seeds remove (about 4 - 6 slices)), 4 large eggs, salt and pepper (to taste), Parmesan cheese (grated, optional)","IngredientGroup(ingredients=['1 tablespoon butter (or olive oil)', '1 medium bell pepper (sliced into 1/2-inch thick rings and seeds remove (about 4 - 6 slices))', '4 large eggs', 'salt and pepper (to taste)', 'Parmesan cheese (grated, optional)'], purpose=None)","Add butter or olive oil to a medium skillet set over medium heat and allow to melt. Add pepper rings to the skillet and allow them to cook for about a minute to begin softening.
Crack an egg into each ring and cook for 3 minutes on one side. Flip to the other side and sprinkle with salt, pepper, and grated Parmesan cheese, if using. Cook to the desired doneness, about another minute.
Remove from the skillet and serve immediately.","{'calories': '188 kcal', 'carbohydrateContent': '3 g', 'proteinContent': '12 g', 'fatContent': '14 g', 'saturatedFatContent': '4 g', 'transFatContent': '1 g', 'cholesterolContent': '327 mg', 'sodiumContent': '193 mg', 'fiberContent': '1 g', 'sugarContent': '2 g', 'unsaturatedFatContent': '9 g', 'servingSize': '1 serving'}",American,2 servings,https://addapinch.com/wp-content/uploads/2017/03/eggs-in-pepper-rings-recipe_DSC0424.jpg,5.0,"Eggs in Pepper Rings Recipe - These Eggs in Pepper Rings make a quick, easy and delicious recipe for breakfast or brunch! With just a few ingredients, you'll have a fast, fresh, and fabulous meal!",Complete
"Breakfast,Side Dish,Snack",Perfect Instant Pot Eggs Recipe (Soft and Hard Boiled),8,"12 large eggs, 1 cup water","IngredientGroup(ingredients=['12 large eggs', '1 cup water'], purpose=None)","Arrange eggs in the steamer basket of an Instant Pot. Pour in the water, seal the lid onto the Instant Pot and set the pressure according to how you prefer your eggs.
Perfect Instant Pot Soft Boiled Eggs Recipe
Set the time for 3 minutes on High Pressure. Quick release the remaining pressure by carefully placing a towel over the pressure release vent until all of the pressure has released. Remove the lid of the Instant Pot, run cool water over your eggs and then plunge the eggs into a bowl of ice water. Peel immediately.
Perfect Instant Pot Hard Boiled Eggs Recipe
Set the time for 5 minutes on High Pressure. Allow the pressure to release for 5 minutes and then quick release the remaining pressure by carefully placing a towel over the pressure release vent until all of the pressure has released. Remove the lid of the Instant Pot, run cool water over your eggs and then plunge the eggs into a bowl of ice water. Peel immediately.","{'servingSize': '1 egg', 'calories': '75 kcal', 'proteinContent': '7 g', 'fatContent': '5 g', 'saturatedFatContent': '1 g', 'cholesterolContent': '186 mg', 'sodiumContent': '72 mg'}",American,12 servings,https://addapinch.com/wp-content/uploads/2017/02/Instant-Pot-hard-boiled-eggs-recipe_DSC5066-e1552407845462.jpg,4.5,Perfect Instant Pot Eggs Recipe (Soft and Hard Boiled) - Make perfect hard boiled eggs and soft boiled eggs that are easy to peel every time.,Complete
Breakfast,Sunny-Side Up Eggs Recipe,13,"water, 4 eggs (cold)","IngredientGroup(ingredients=['water', '4 eggs (cold)'], purpose=None)","Add water to a non-stick skillet until it reaches about 1/4 - inch deep. Heat skillet over medium heat. You'll want the water to cover the egg white and reach just to the egg yolk. You don't want the water to cover the egg yolk at all.
Break the egg and add to the skillet when the water begins to bubble slightly.
Using a large spoon, ladle water atop the egg white if the water begins to reduce while cooking.
Cook until the egg white is perfectly opaque and the egg is firm as you shake the skillet slightly.
Use a slotted spatula and carefully lift the egg from the skillet, allowing any of the water to drain from the egg before plating.","{'calories': '63 kcal', 'carbohydrateContent': '1 g', 'proteinContent': '6 g', 'fatContent': '4 g', 'saturatedFatContent': '1 g', 'transFatContent': '1 g', 'cholesterolContent': '164 mg', 'sodiumContent': '62 mg', 'sugarContent': '1 g', 'unsaturatedFatContent': '3 g', 'servingSize': '1 serving'}",American,4 servings,https://addapinch.com/wp-content/uploads/2013/09/sunny-side-up-eggs-DSC_5865-3.jpg,5.0,"Sunny-Side Up Eggs make a beautiful, classic addition to any breakfast. Get this easy recipe for the perfect sunny-side up egg every time.",Complete
Breakfast,Baked Egg Avocado Cup Recipe,17,"1 avocado (halved with pit removed), 2 medium eggs, 2 ounces pepper jack cheese (grated), kosher salt, ground black pepper","IngredientGroup(ingredients=['1 avocado (halved with pit removed)', '2 medium eggs', '2 ounces pepper jack cheese (grated)', 'kosher salt', 'ground black pepper'], purpose=None)","Preheat oven to 425 degrees.
Place avocado halves onto baking sheet or inside of a cast iron skillet. Break an egg into the indented area where the avocado pit was previously. Sprinkle with pepper jack cheese.
Place into the preheated oven and bake for 15 minutes, or until the egg is set to your preference.
Remove from the oven, sprinkle with salt and pepper and serve warm.","{'servingSize': '1 egg cup', 'calories': '329 kcal', 'carbohydrateContent': '9 g', 'proteinContent': '14 g', 'fatContent': '27 g', 'saturatedFatContent': '8 g', 'cholesterolContent': '188 mg', 'sodiumContent': '221 mg', 'fiberContent': '6 g'}",American,2 servings,https://addapinch.com/wp-content/uploads/2012/09/Baked-Egg-Avocado-Cup-Recipe-Add-a-Pinch-2.jpg,5.0,"A Baked Egg Avocado Cup is a quick-fix, delicious recipe for breakfast or brunch.",Complete
Breakfast,Eggs in Purgatory Recipe,25,"1 tablespoon olive oil, 1/2 medium onion (chopped), 1 cup tomato sauce, 1 clove garlic (minced), 1/4 teaspoon red pepper flakes, 1 teaspoon kosher salt, 1/2 teaspoon ground black pepper, 1/4 cup fresh parsley (chopped), 4 large eggs, 1/4 cup grated parmesan cheese","IngredientGroup(ingredients=['1 tablespoon olive oil', '1/2 medium onion (chopped)', '1 cup tomato sauce', '1 clove garlic (minced)', '1/4 teaspoon red pepper flakes', '1 teaspoon kosher salt', '1/2 teaspoon ground black pepper', '1/4 cup fresh parsley (chopped)', '4 large eggs', '1/4 cup grated parmesan cheese'], purpose=None)","Drizzle olive oil into a skillet set over medium heat. Once the olive oil begins to shimmer, add in the onions and cook until tender, about 3 minutes.
Stir in the tomato sauce, minced garlic, red pepper flakes, salt and pepper. Sprinkle with half of the parsley and allow the tomato sauce mixture to thicken, about 5 minutes.
Break an egg into a small bowl and using a large spoon, make an indention in the tomato sauce mixture. Repeat with the remaining eggs.
Top with the grated cheese, salt and pepper. Cover the skillet and cook until the whites of the eggs are set and the egg yolks are cooked to the desired level of doneness. Remove cover from the skillet and remove the skillet from the heat. Sprinkle with remaining parsley and serve.","{'calories': '163 kcal', 'carbohydrateContent': '6 g', 'proteinContent': '11 g', 'fatContent': '11 g', 'saturatedFatContent': '3 g', 'cholesterolContent': '216 mg', 'sodiumContent': '1083 mg', 'fiberContent': '1 g', 'sugarContent': '4 g', 'servingSize': '1 serving'}",American,4 servings,https://addapinch.com/wp-content/uploads/2016/04/Eggs-in-Purgatory-Recipe_DSC3447-1.jpg,4.93,"Eggs in Purgatory Recipe - Eggs in Purgatory makes a simple, yet spicy dish for breakfast, brunch, or even a cozy supper. Ready and on the table in less than 30 minutes!",Complete
Breakfast,Eggs Benedict with Asparagus Recipe,20,"4 slices bacon, 1 bunch asparagus (cleaned and trimmed), 2 teaspoons olive oil, 4 eggs, 2 English muffins (cut in half (optional)), Hollandaise Sauce, salt and pepper (to taste)","IngredientGroup(ingredients=['4 slices bacon', '1 bunch asparagus (cleaned and trimmed)', '2 teaspoons olive oil', '4 eggs', '2 English muffins (cut in half (optional))', 'Hollandaise Sauce', 'salt and pepper (to taste)'], purpose=None)","Preheat oven to 400º F. Spray a muffin tin with nonstick cooking spray. Set aside.
Place bacon and asparagus on a fully rimmed baking sheet (edges on all four sides) that has been topped with a cooling rack. Drizzle olive oil over asparagus. Bake until bacon is cooked through and browned and asparagus is tender, about 15 minutes.
Add 2 tablespoons of water to each indention of the muffin tin. Crack an egg into each individual indention, taking care not to break the yolk of the egg. Place in the oven along with the bacon the last 9-10 minutes of cooking.
Place English muffins on another baking sheet. Spread with butter and place in oven at the same time as adding eggs.
As your bacon, eggs, and muffins are baking, prepare your hollandaise sauce. Pour into a serving container.
To assemble Eggs Benedict, place English Muffins on each plate (if using), top with some asparagus and one slice of bacon. Using a silicon spatula, gently remove a poached egg from the muffin tin, draining on a thick kitchen towel before placing on top of the bacon. Drizzle with hollandaise sauce and salt and pepper to taste. Serve warm.","{'calories': '423 kcal', 'carbohydrateContent': '19 g', 'proteinContent': '17 g', 'fatContent': '43 g', 'saturatedFatContent': '13 g', 'transFatContent': '1 g', 'cholesterolContent': '340 mg', 'sodiumContent': '592 mg', 'fiberContent': '4 g', 'sugarContent': '3 g', 'unsaturatedFatContent': '20 g', 'servingSize': '1 serving'}",American,4 servings,https://addapinch.com/wp-content/uploads/2016/02/eggs-benedict-asparagus-recipe-2-2.jpg,5.0,"Easy Eggs Benedict with Asparagus makes a delicious recipe for breakfast, brunch or even a light supper!",Complete
Breakfast,Egg Spinach and Tomato Scramble Recipe,7,"olive oil, 2 cups spinach, 6 grape tomatoes, 2 large eggs, 1 tablespoon water, salt and pepper (to taste)","IngredientGroup(ingredients=['olive oil', '2 cups spinach', '6 grape tomatoes', '2 large eggs', '1 tablespoon water', 'salt and pepper (to taste)'], purpose=None)","Drizzle olive oil into a nonstick skillet over medium heat. Add spinach and tomatoes and cook until the spinach just begins to wilt. Meanwhile, whisk together eggs and water until foamy. Pour eggs into skillet with spinach.
Do not stir the eggs until the sides have begun to turn a lighter shade than the rest of the eggs and have begun to gently pull away from the buttered edges of the pan. Using a silicon spatula or a wooden spoon, gently pull the eggs toward the center of the skillet, bringing large curds with you as you do so. The edges here you pulled the eggs toward the center will quickly fill with uncooked egg mixture.
Continue to pull the curds toward the center of the entire skillet and gently stir the eggs until there is no more visible uncooked eggs. Stir eggs gently and remove from heat. Be sure not to leave eggs on the heat too long as they can quickly overcook and become dry and rubbery.
Salt and pepper to taste and serve immediately.","{'calories': '88 kcal', 'carbohydrateContent': '3 g', 'proteinContent': '8 g', 'fatContent': '5 g', 'saturatedFatContent': '2 g', 'transFatContent': '1 g', 'cholesterolContent': '186 mg', 'sodiumContent': '98 mg', 'fiberContent': '1 g', 'sugarContent': '2 g', 'unsaturatedFatContent': '3 g', 'servingSize': '1 serving'}",American,2 servings,https://addapinch.com/wp-content/uploads/2015/10/Eggs-spinach-tomato-breakfast-recipe-1.jpg,5.0,Eggs Spinach and Tomato Scramble Recipe makes a quick and delicious breakfast or brunch!,Complete
Breakfast,Kale Breakfast Skillet Recipe,20,"1 tablespoon olive oil, 2 cups sliced mushrooms, 1/2 onion (sliced), 2 cloves garlic (diced), 1 red pepper (deseeded and sliced), 2 cups chopped fresh kale, 3 eggs, salt and pepper (to taste)","IngredientGroup(ingredients=['1 tablespoon olive oil', '2 cups sliced mushrooms', '1/2 onion (sliced)', '2 cloves garlic (diced)', '1 red pepper (deseeded and sliced)', '2 cups chopped fresh kale', '3 eggs', 'salt and pepper (to taste)'], purpose=None)","Preheat oven to 375º F.
Drizzle olive oil into skillet over medium heat on the stove. Add in mushrooms, onion, and garlic and sauté until slightly tender, about 3 to 5 minutes.
Add in red pepper slices and kale. Sauté another 5 minutes.
Make three indentations in the kale with the back of a spoon. Crack an egg into each of the depressions.
Place the skillet into the preheated oven and cook until the egg has reached your preferred amount of doneness, 3-5 minutes. Add salt and pepper, to taste.","{'calories': '162 kcal', 'carbohydrateContent': '11 g', 'proteinContent': '10 g', 'fatContent': '9 g', 'saturatedFatContent': '2 g', 'cholesterolContent': '163 mg', 'sodiumContent': '85 mg', 'fiberContent': '1 g', 'sugarContent': '3 g', 'servingSize': '1 serving'}",American,3 servings,https://addapinch.com/wp-content/uploads/2015/06/kale-breakfast-skillet-recipe-DSC_4448-1.jpg,5.0,"This kale breakfast skillet recipe is packed with flavor and ready in minutes! Made with kale, mushrooms, onions, peppers, and topped with eggs.",Complete
Breakfast,Huevos Rancheros Recipe,20,"8 ounces chorizo (casings removed, diced), Vegetable oil, 4 tortillas, 4 - 8 large eggs, 1/2 cup refried beans, 1/2 teaspoon ground cumin, 1 cup grated monterey jack cheese, Salsa","IngredientGroup(ingredients=['8 ounces chorizo (casings removed, diced)', 'Vegetable oil', '4 tortillas', '4 - 8 large eggs', '1/2 cup refried beans', '1/2 teaspoon ground cumin', '1 cup grated monterey jack cheese', 'Salsa'], purpose=None)","Add chorizo to a medium skillet over medium heat. Cook until cooked throughout, about 6-8 minutes. Meanwhile, add about 1/2 inch of vegetable oil to another medium skillet over medium heat. Once the oil has warmed, add one tortilla to the heated oil and cook until both sides are lightly browned, about 2 minutes. Carefully remove the tortilla with tongs to a paper towel lined plate to drain and add another tortilla to the oil. Replace the oil as needed until all tortillas have been fried.
Add one to two eggs at a time to the heated oil and fry until the yolk of the egg is set and the white portion of the egg is cooked.
Pour refried beans and cumin into a large bowl, stirring to combine. Heat in the microwave until warmed throughout.
Assemble huevos rancheros by spreading some refried beans on each tortilla and then topping with the cooked chorizo.
As eggs are cooked, add one to two eggs to each tortilla and serve with cheese and salsa.","{'calories': '450 kcal', 'carbohydrateContent': '19 g', 'proteinContent': '26 g', 'fatContent': '29 g', 'saturatedFatContent': '13 g', 'transFatContent': '1 g', 'cholesterolContent': '247 mg', 'sodiumContent': '1280 mg', 'fiberContent': '2 g', 'sugarContent': '2 g', 'unsaturatedFatContent': '7 g', 'servingSize': '1 serving'}",American,4 servings,https://addapinch.com/wp-content/uploads/2014/09/huevos-rancheros-DSC_4743-2.jpg,5.0,"This Huevos Rancheros recipe makes a filling, delicious breakfast or brunch recipe. Full of flavor, huevos rancheros is made of tortillas, chorizo, and fried eggs topped with salsa.",Complete
Breakfast,Ham Frittata Recipe,17,"8 large eggs, ½ cup whole milk, 2 cups diced ham, 1 (10-ounce) package spinach (thawed and drained), ½ medium onion (diced), 1 cup grated cheddar cheese, 1/2 teaspoon kosher salt, 1/4 teaspoon dry mustard, pinch cayenne pepper, 1 tablespoon butter","IngredientGroup(ingredients=['8 large eggs', '½ cup whole milk', '2 cups diced ham', '1 (10-ounce) package spinach (thawed and drained)', '½ medium onion (diced)', '1 cup grated cheddar cheese', '1/2 teaspoon kosher salt', '1/4 teaspoon dry mustard', 'pinch cayenne pepper', '1 tablespoon butter'], purpose=None)","Preheat oven to 450°F.
Whisk eggs and milk together in a large bowl until frothy. Add ham, spinach, onion, cheese, salt, dry mustard, and cayenne pepper. Whisk until well-combined.
Melt butter in a 12-inch cast iron skillet or baking dish. Pour frittata mixture into skillet and place into preheated oven for 10-12 minutes, until the frittata lightly browned and is set when the skillet is lightly jiggled. Remove from the oven and allow to sit for another 2-3 minutes to set completely before slicing and serving.","{'calories': '246 kcal', 'carbohydrateContent': '3 g', 'proteinContent': '20 g', 'fatContent': '17 g', 'saturatedFatContent': '7 g', 'transFatContent': '0.1 g', 'cholesterolContent': '295 mg', 'sodiumContent': '930 mg', 'fiberContent': '0.2 g', 'sugarContent': '2 g', 'unsaturatedFatContent': '6 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2014/04/ham-spinach-frittata-DSC_3188-2.jpg,5.0,"A frittata is an egg-based dish which includes other great additions like meat and vegetables. This frittata features delicious ham, spinach, onion, and spices to make it a one dish, yet memorable meal!",Complete
