Category,Title,Total Time,All Ingredients,Ingredient Groups,Instructions,Nutrition,Cuisine,Yields,Image,Ratings,Description,Status
Bread,Garlic Cheese Biscuits Recipe,22,"1 Cheddar Biscuits recipe, 1/4 teaspoon garlic powder, For the topping:, 3 tablespoons butter (melted), 1/2 teaspoon garlic powder","[IngredientGroup(ingredients=['1 Cheddar Biscuits recipe', '1/4 teaspoon garlic powder', 'For the topping:', '3 tablespoons butter (melted)', '1/2 teaspoon garlic powder'], purpose=None)]","Preheat oven to 475º F.
Cut shortening and very cold butter into dry ingredients of flour, salt, sugar, and garlic powder.
Slowly pour milk into your dry ingredients. Mix lightly. Fold in grated cheddar cheese.
Pour dough onto a lightly floured surface and gently pat into a round disc about 1/2 inch thick. Cut dough with a sharp metal or glass cutter.
Add about 2 tablespoons of shortening to your baking pan and place into oven to melt, about 2 or 3 minutes. Once melted, remove from oven and tilt pan to make sure the bottom of the baking pan is well-coated.
Carefully place each biscuit into the hot grease on the baking pan. You'll hear a bit of a sizzle as the bottom of the biscuit fries a bit in the hot grease. Place the baking pan into the oven and bake until the biscuits have risen and are lightly browned, about 10 - 12 minutes. Remove from oven.
Combine melted butter and garlic powder and brush tops of the hot biscuits with garlic butter mixture.","{'calories': '227 kcal', 'carbohydrateContent': '18 g', 'proteinContent': '8 g', 'fatContent': '15 g', 'saturatedFatContent': '8 g', 'transFatContent': '2 g', 'cholesterolContent': '33 mg', 'sodiumContent': '261 mg', 'fiberContent': '2 g', 'sugarContent': '2 g', 'unsaturatedFatContent': '7 g', 'servingSize': '1 serving'}",American,12 servings,https://addapinch.com/wp-content/uploads/2014/07/garlic-cheese-biscuits-DSC_4467-1.jpg,4.5,"These garlic cheese biscuits, similar to the Red Lobster biscuit recipe, and are perfect with everything from soups, salads, and so much more!",Complete
Bread,Southern Hush Puppies Recipe,10,"1 quart peanut oil, 1/2 cup self-rising flour, 1/2 cup cornmeal, 1/4 teaspoon kosher salt, 1/4 teaspoon ground black pepper, 1/2 onion (diced), 1 jalapeno pepper (deseeded and diced (optional)), milk","[IngredientGroup(ingredients=['1 quart peanut oil', '1/2 cup self-rising flour', '1/2 cup cornmeal', '1/4 teaspoon kosher salt', '1/4 teaspoon ground black pepper', '1/2 onion (diced)', '1 jalapeno pepper (deseeded and diced (optional))', 'milk'], purpose=None)]","Heat oil in Dutch oven to 350º F.
Whisk together flour, cornmeal, salt, and pepper in a medium bowl. Stir in onion and jalapeno, if using. Slowly pour in milk while stirring and add just enough to make a wet batter.
Using two teaspoons, scoop batter out of bowl with one teaspoon and carefully push the batter off of the teaspoon with the second teaspoon into the hot oil. Hush puppies will rise back to the top of the hot oil. Allow to turn golden brown on one side and then gently flip the hush puppies onto the other side for browning with a slotted spoon. Remove from hot oil and drain on a paper towel lined plate for serving.","{'calories': '115 kcal', 'carbohydrateContent': '14 g', 'proteinContent': '2 g', 'fatContent': '6 g', 'saturatedFatContent': '1 g', 'sodiumContent': '74 mg', 'fiberContent': '1 g', 'sugarContent': '1 g', 'unsaturatedFatContent': '5 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2014/07/southern-hush-puppies-DSC_4320-1.jpg,4.0,"Hush puppies are a favorite concoction served with fish, seafood or chicken. This family heirloom recipe for Southern Hush Puppies is simple and delicious!",Complete
Bread,Salted Caramel Zucchini Bread Recipe,70,"3 eggs (separated), 1 cup coconut oil (melted), 1 1/2 cups sugar, 1/4 cup salted caramel sauce, 2 cups grated unpeeled zucchini ( (about 2 medium zucchini)), 1 teaspoon vanilla extract, 3 cups all-purpose flour, 1 teaspoon kosher salt, 1 teaspoon baking soda, 1/4 teaspoon baking powder, 1/2 cup pecans (chopped (optional)), 1/2 cup salted caramel sauce (for topping (optional))","[IngredientGroup(ingredients=['3 eggs (separated)', '1 cup coconut oil (melted)', '1 1/2 cups sugar', '1/4 cup salted caramel sauce', '2 cups grated unpeeled zucchini ( (about 2 medium zucchini))', '1 teaspoon vanilla extract', '3 cups all-purpose flour', '1 teaspoon kosher salt', '1 teaspoon baking soda', '1/4 teaspoon baking powder', '1/2 cup pecans (chopped (optional))', '1/2 cup salted caramel sauce (for topping (optional))'], purpose=None)]","Preheat oven to 325º F. Prepare two loaf pans with butter or shortening and lightly flouring. Set aside.
Beat egg whites with an electric mixer until stiff, set aside.
Add coconut oil, sugar, caramel sauce, zucchini, vanilla to egg yolks in large mixing bowl and beat until well-combined.
Add flour, salt, baking soda, and baking powder to mixing bowl. Beat well.
Add pecans if using and combine.
Fold in egg whites.
Bake for about 1 hour or until toothpick comes out clean when inserted into the center. Allow zucchini bread to cool in the pans for about five minutes before turning out onto a serving tray. Pour additional caramel sauce over bread, if you choose to do so.","{'calories': '209 kcal', 'carbohydrateContent': '26 g', 'proteinContent': '2 g', 'fatContent': '12 g', 'saturatedFatContent': '8 g', 'transFatContent': '1 g', 'cholesterolContent': '23 mg', 'sodiumContent': '176 mg', 'fiberContent': '1 g', 'sugarContent': '13 g', 'unsaturatedFatContent': '2 g', 'servingSize': '1 serving'}",American,24 servings,https://addapinch.com/wp-content/uploads/2014/06/salted-caramel-zucchini-bread-recipe-DSC_4145-2.jpg,5.0,"Zucchini bread makes a favorite bread recipe and with the twist of this salted caramel version, it will surely become a favorite way to enjoy your zucchini!",Complete
Dessert,Coconut Banana Bread Recipe,70,"4 overripe bananas (peeled), 1 1/4 cups granulated sugar, 8 tablespoons salted butter (softened), 2 cups self-rising flour, 2 eggs, 1 cup unsweetened coconut flake, 1 teaspoon vanilla extract","[IngredientGroup(ingredients=['4 overripe bananas (peeled)', '1 1/4 cups granulated sugar', '8 tablespoons salted butter (softened)', '2 cups self-rising flour', '2 eggs', '1 cup unsweetened coconut flake', '1 teaspoon vanilla extract'], purpose=None)]","Preheat oven to 350º F and spray one large loaf pan or two smaller loaf pans with baking spray to prevent bread from sticking.
Mix bananas and sugar with electric mixer until well-blended.
Add butter and mix until creamy. Add flour, eggs, coconut and vanilla and mix until smooth.
Pour batter into prepared loaf pan.
Bake at 300º F for approximately 1 hour for large loaf pan or 45 minutes for smaller pans.","{'calories': '237 kcal', 'carbohydrateContent': '35 g', 'proteinContent': '3 g', 'fatContent': '10 g', 'saturatedFatContent': '7 g', 'transFatContent': '0.2 g', 'cholesterolContent': '36 mg', 'sodiumContent': '56 mg', 'fiberContent': '2 g', 'sugarContent': '20 g', 'unsaturatedFatContent': '2.5 g', 'servingSize': '1 serving'}",American,16 servings,https://addapinch.com/wp-content/uploads/2014/04/coconut-banana-bread-recipe-DSC_3390-2.jpg,5.0,"Coconut Banana Bread makes a delicious quick bread recipe. Made of bananas, coconut, and other simple ingredients, this banana bread recipe will become a favorite!",Complete
Bread,Angel Biscuits Recipe,15,"4 cups self-rising flour, 3 tablespoons granulated sugar, 1/2 teaspoon kosher salt, 1/2 cup shortening, 1 (1/4-ounce) packet yeast, 3 tablespoons warm water, 2 cups buttermilk, 2 tablespoons butter (melted)","[IngredientGroup(ingredients=['4 cups self-rising flour', '3 tablespoons granulated sugar', '1/2 teaspoon kosher salt', '1/2 cup shortening', '1 (1/4-ounce) packet yeast', '3 tablespoons warm water', '2 cups buttermilk', '2 tablespoons butter (melted)'], purpose=None)]","Preheat oven to 475º F. Lightly grease rimmed baking sheet pan with about a tablespoon of shortening.
Whisk together flour, sugar, and salt in a large bowl. Cut in shortening with a pastry blender or two forks. Add packet of yeast to a small glass bowl. Add warm water and allow yeast to sit for a few minutes. Pour buttermilk and yeast mixture into the dry ingredients. Stir until well combined, but do not over mix.
Dust countertop lightly with flour and turn biscuit dough out. Lightly flour the top of the biscuit dough and pat into a 1/2-inch thick circle. Cut dough into biscuits and place onto prepared baking sheet pan.
Place biscuits into the preheated oven. Bake 10 - 12 minutes or until the biscuits turn a light golden brown. Remove from oven and brush the tops lightly with melted butter. Serve warm.","{'calories': '140 kcal', 'carbohydrateContent': '18 g', 'proteinContent': '3 g', 'fatContent': '6 g', 'saturatedFatContent': '2 g', 'transFatContent': '1 g', 'cholesterolContent': '5 mg', 'sodiumContent': '78 mg', 'fiberContent': '1 g', 'sugarContent': '3 g', 'unsaturatedFatContent': '3 g', 'servingSize': '1 serving'}",American,24 servings,https://addapinch.com/wp-content/uploads/2014/04/angel-biscuits-recipe-DSC_3153-2.jpg,4.91,"Angel biscuits make a delicious addition to any meal. Lightly sweetened, these fluffy biscuits will quickly become a favorite.",Complete
Bread,Strawberry Biscuit Rolls Recipe,22,"1 buttermilk biscuits, about 1/4 cup strawberry fruit spread, 3 tablespoons confectioner's sugar, 1 tablespoon strawberry fruit spread, 1 teaspoon milk","[IngredientGroup(ingredients=['1 buttermilk biscuits', 'about 1/4 cup strawberry fruit spread'], purpose='For the Strawberry Biscuit Rolls'), IngredientGroup(ingredients=[""3 tablespoons confectioner's sugar"", '1 tablespoon strawberry fruit spread', '1 teaspoon milk'], purpose='For the Glaze')]","for the strawberry biscuit rolls
Preheat oven to 475º F. Grease a skillet or round cake pan and set aside.
Prepare buttermilk biscuits according to instructions all the way through rolling out your biscuit dough. Spread strawberry fruit spread on top of biscuit dough and roll dough into a long log. Cut dough into 1 1/2-inch to 2-inch slices. Place into prepared skillet or round cake pan. Bake 10-12 minutes, until biscuits are cooked throughout. Remove from oven and drizzle with optional glaze.
for the glaze
In a small bowl, mix together all of the ingredients for the glaze. If you prefer a thinner glaze, add more milk. If you prefer a thicker glaze, add more confectioner's sugar.","{'calories': '42 kcal', 'carbohydrateContent': '9 g', 'proteinContent': '0.3 g', 'fatContent': '1 g', 'saturatedFatContent': '0.1 g', 'cholesterolContent': '0.1 mg', 'sodiumContent': '44 mg', 'fiberContent': '0.1 g', 'sugarContent': '6 g', 'unsaturatedFatContent': '0.6 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2014/03/strawberry-biscuit-rolls-recipe-DSC_2719-1.jpg,5.0,"Strawberry Biscuit Rolls are an easy, elegant twist on biscuits. Get this fun strawberry biscuit rolls recipe that is perfect for entertaining.",Complete
Dessert,Cinnamon Sugar Knots Recipe,15,"pizza dough, 2 tablespoons butter (melted), 2 tablespoons ground cinnamon, 2 tablespoons granulated sugar, 2 cups confectioner's sugar, 1-2 tablespoons heavy cream, 1 teaspoon vanilla extract","[IngredientGroup(ingredients=['pizza dough', '2 tablespoons butter (melted)', '2 tablespoons ground cinnamon', '2 tablespoons granulated sugar'], purpose=None), IngredientGroup(ingredients=[""2 cups confectioner's sugar"", '1-2 tablespoons heavy cream', '1 teaspoon vanilla extract'], purpose='Dipping Sauce')]","Preheat oven to 425º F.
Cut pizza dough into strips that are about 6 inches long and 1 1/2 inches wide. Tie each strip into a knot. Brush with melted butter and sprinkled with cinnamon and granulated sugar. Place in oven and bake for about 10-12 minutes, or until golden brown. Remove from oven and serve with optional dipping sauce.
Dipping Sauce Recipe:
Whisk together confectioner's sugar, heavy cream and vanilla in a medium bowl until creamy. Pour into a bowl for dipping.","{'calories': '444 kcal', 'carbohydrateContent': '66 g', 'proteinContent': '8 g', 'fatContent': '17 g', 'saturatedFatContent': '4 g', 'transFatContent': '1 g', 'cholesterolContent': '10 mg', 'sodiumContent': '230 mg', 'fiberContent': '3 g', 'sugarContent': '58 g', 'unsaturatedFatContent': '11 g', 'servingSize': '1 serving'}",Italian,6 servings,https://addapinch.com/wp-content/uploads/2014/02/cinnamon-sugar-knots-recipe-DSC_2482-2.jpg,4.67,"Cinnamon Sugar Knots make an easy, delicious treat ready in minutes. Get this favorite cinnamon sugar knots recipe your whole family will love.",Complete
Bread,Cornbread Waffles Recipe,20,"1 1/2 cups self-rising flour, 1 cup cornmeal, 1 teaspoon granulated sugar, 1/2 teaspoon kosher salt, 2 cups buttermilk, 2 eggs, 1/4 cup butter (melted)","[IngredientGroup(ingredients=['1 1/2 cups self-rising flour', '1 cup cornmeal', '1 teaspoon granulated sugar', '1/2 teaspoon kosher salt', '2 cups buttermilk', '2 eggs', '1/4 cup butter (melted)'], purpose=None)]","Preheat waffle iron. Spray with nonstick cooking spray.
Whisk together flour, cornmeal, sugar, and salt. Stir in buttermilk, eggs, and melted butter until well-combined and smooth. Cook in batches on preheated waffle iron. Remove from waffle iron and keep warm.","{'calories': '533 kcal', 'carbohydrateContent': '70 g', 'proteinContent': '16 g', 'fatContent': '21 g', 'saturatedFatContent': '11 g', 'transFatContent': '0.5 g', 'cholesterolContent': '126 mg', 'sodiumContent': '542 mg', 'fiberContent': '5 g', 'sugarContent': '8 g', 'unsaturatedFatContent': '8 g', 'servingSize': '1 serving'}",American,4 servings,https://addapinch.com/wp-content/uploads/2014/01/jalapeno-cheddar-cornbread-waffles-DSC_2046-2.jpg,5.0,"Cornbread Waffles make a delicious addition to so many soups, stews, chilis, and more. Get this family favorite cornbread waffles recipe!",Complete
Appetizer,Cheesy Bacon Bread Recipe,13,"1 baguette (cut into individual slices), butter (softened), 1 (10-ounce) package Cheddar cheese (cut into slices), 3-5 pieces cooked bacon (diced), 2 green onions (sliced)","[IngredientGroup(ingredients=['1 baguette (cut into individual slices)', 'butter (softened)', '1 (10-ounce) package Cheddar cheese (cut into slices)', '3-5 pieces cooked bacon (diced)', '2 green onions (sliced)'], purpose=None)]","Preheat oven to 350º F.
Place baguette slices onto rimmed baking sheet and smear with a little bit of butter. Top with a slice of cheese and a few pieces of diced bacon.
Heat for 10 minutes or until the cheese has melted.
Remove from the oven and sprinkle with slices of green onion.
Serve warm.","{'carbohydrateContent': '24 g', 'proteinContent': '12 g', 'fatContent': '16 g', 'saturatedFatContent': '8 g', 'transFatContent': '1 g', 'cholesterolContent': '40 mg', 'sodiumContent': '478 mg', 'fiberContent': '1 g', 'sugarContent': '1 g', 'calories': '264 kcal', 'unsaturatedFatContent': '6 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2013/11/cheesy-bacon-bread-DSC_0436-2.jpg,5.0,"Cheesy Bacon Bread makes a delicious, quick-cook snack or appetizer.",Complete
Dessert,Pear Walnut Bread Recipe,65,"3 cups all-purpose flour, 1/2 teaspoon baking powder, 1 teaspoon baking soda, 1 teaspoon kosher salt, 2 teaspoons ground cinnamon, 1/4 teaspoon ginger, 3/4 cups vegetable oil, 2 cups granulated sugar, 3 eggs, 2 pears (peeled and diced), 2 teaspoons vanilla extract, 1 1/2 cups chopped walnuts","[IngredientGroup(ingredients=['3 cups all-purpose flour', '1/2 teaspoon baking powder', '1 teaspoon baking soda', '1 teaspoon kosher salt', '2 teaspoons ground cinnamon', '1/4 teaspoon ginger', '3/4 cups vegetable oil', '2 cups granulated sugar', '3 eggs', '2 pears (peeled and diced)', '2 teaspoons vanilla extract', '1 1/2 cups chopped walnuts'], purpose=None)]","Preheat oven to 350º F. Spray one large tube or bundt pan or two loaf pans with non-stick baking spray. Set aside.
Whisk together flour, baking powder, baking soda, salt, cinnamon and ginger together in a medium bowl. Set aside.
Cream together vegetable oil, sugar and eggs. Spoon in flour mixture and mix until just combined. Stir in pears, vanilla and walnuts.
Pour into prepared baking pan(s) and bake for 60 minutes, or until skewer or toothpick come out clean when inserted in the center of the bread.
Remove from oven and allow to rest in the pan(s) for about 10 minutes. Turn out and allow to cool completely.","{'calories': '491 kcal', 'carbohydrateContent': '64 g', 'proteinContent': '7 g', 'fatContent': '25 g', 'saturatedFatContent': '12 g', 'cholesterolContent': '41 mg', 'sodiumContent': '302 mg', 'fiberContent': '3 g', 'sugarContent': '37 g', 'servingSize': '1 serving'}",American,16 servings,https://addapinch.com/wp-content/uploads/2016/03/pear-walnut-bread-DSC_0454.jpg,4.88,"Pear Walnut Bread makes a delicious recipe for breakfast, a snack or a dessert! Get this family favorite pear walnut bread recipe to share with your family and friends!",Complete
"Appetizer,Main Course",Cheesy Garlic Pizza Sticks Recipe,30,"1 pizza dough recipe, 1 bulb roasted garlic, 4 tablespoons butter (softened), 1/2 cup pizza sauce recipe, 2 cups grated Mozzarella cheese, 1 cup grated monterey jack cheese, 1 cup grated cheddar cheese","[IngredientGroup(ingredients=['1 pizza dough recipe', '1 bulb roasted garlic', '4 tablespoons butter (softened)', '1/2 cup pizza sauce recipe', '2 cups grated Mozzarella cheese', '1 cup grated monterey jack cheese', '1 cup grated cheddar cheese'], purpose=None)]","Preheat oven to 475º F. Sprinkle cornmeal onto a rimmed baking sheet pan.
Spread pizza dough onto baking sheet pan, forming a large rectangle. Remove roasted garlic from bulb and add to a medium bowl with softened butter. Cream together to make a garlic butter spread to spread over the pizza dough.
Spread pizza sauce on top of garlic butter mixture. Top with grated cheeses and bake in the oven until crust has turned slightly golden around edges and the cheese has melted and become bubbly, about 15 minutes. Remove from oven and allow to rest for about 5 minutes.
Slice into 2-inch rectangular ""sticks"" and serve.","{'calories': '373 kcal', 'carbohydrateContent': '32 g', 'proteinContent': '14 g', 'fatContent': '27 g', 'saturatedFatContent': '11 g', 'transFatContent': '0.2 g', 'cholesterolContent': '49 mg', 'sodiumContent': '601 mg', 'fiberContent': '1 g', 'sugarContent': '3 g', 'unsaturatedFatContent': '10 g', 'servingSize': '1 serving'}",Italian,12 servings,https://addapinch.com/wp-content/uploads/2013/09/pizza-sticks-DSC_5626-2.jpg,5.0,Cheesy Garlic Pizza Sticks make a great addition to any fun menu - from game day to Halloween to a fun idea for dinner. Get this delicious Cheesy Garlic Pizza Sticks Recipe!,Complete
Appetizer,Cheddar and Bacon Puffs Recipe,38,"1 cup milk (or water), 1/2 cup unsalted butter (cut into pieces), 1/2 teaspoon kosher salt, 1 cup all purpose flour, 4 large eggs (room temperature), 1 cup packed coarsely grated Cheddar cheese, 4 slices cooked bacon (coarsely chopped), 1/4 teaspoon ground black pepper, pinch cayenne pepper","[IngredientGroup(ingredients=['1 cup milk (or water)', '1/2 cup unsalted butter (cut into pieces)', '1/2 teaspoon kosher salt', '1 cup all purpose flour', '4 large eggs (room temperature)', '1 cup packed coarsely grated Cheddar cheese', '4 slices cooked bacon (coarsely chopped)', '1/4 teaspoon ground black pepper', 'pinch cayenne pepper'], purpose=None)]","Preheat oven to 425º F. Line baking sheet pans with parchment paper or silicon baking mats.
Bring milk (or water), butter, and salt to a rolling boil in a medium, heavy- bottomed saucepan over medium-high heat. Stirring vigorously, add in all of the flour, and cook until the dough begins to pull away from the edges of the saucepan. Remove dough from heat and transfer to the bowl of a stand mixer and allow to cool for approximately two to three minutes. Alternately, you can leave in the saucepan and use a hand mixer, if desired. Add in eggs, one at a time, beating in completely after each addition. Stir in cheese, bacon pieces, black pepper, and red pepper, making sure all ingredients are well-combined.
Scoop tablespoon pieces onto baking sheet. Using a damp finger or back of a spoon, press down any pieces of dough that are sticking up to prevent them from overbrowning. Bake 25-30 minutes, until puffs have turned a golden brown. Remove from the oven and allow to cool slightly.
Serve immediately or allow to cool completely, place in airtight container or zip top freezer bags and freeze up to three months.","{'servingSize': '36 g', 'calories': '54 kcal', 'carbohydrateContent': '3 g', 'proteinContent': '2 g', 'fatContent': '4 g', 'saturatedFatContent': '2 g', 'transFatContent': '0.1 g', 'cholesterolContent': '26 mg', 'sodiumContent': '77 mg', 'fiberContent': '0.1 g', 'sugarContent': '0.04 g', 'unsaturatedFatContent': '1.3 g'}",American,36 servings,https://addapinch.com/wp-content/uploads/2013/08/Cheddar-and-Bacon-Puffs-Text-DSC_4996-3.jpg,4.83,"Cheddar and Bacon Cheese Puffs make a delicious, quick, and easy appetizer or snack. This a great make-ahead and freezer-friendly appetizer recipe for light, buttery, and delicious cheese puffs.",Complete
Bread,Buttermilk Drop Biscuits Recipe,15,"2 cups self-rising flour, 2 pinches kosher salt, 1 pinch sugar, 3 tablespoons shortening, 1 tablespoon butter (very cold), 1/2 cup buttermilk, 1/2 cup whole milk, 1 tablespoon butter (melted)","[IngredientGroup(ingredients=['2 cups self-rising flour', '2 pinches kosher salt', '1 pinch sugar', '3 tablespoons shortening', '1 tablespoon butter (very cold)', '1/2 cup buttermilk', '1/2 cup whole milk', '1 tablespoon butter (melted)'], purpose=None)]","Preheat oven to 475º F. Prepare baking sheet pan with shortening, butter, or a nonstick cooking mat.
Add flour, salt and sugar to a large mixing bowl. Cut shortening and very cold butter into dry ingredients of flour, salt and sugar.
Slowly pour milks into your dry ingredients. Mix lightly.
Using a large scoop or spoon, scoop dough and place onto prepared baking sheet pan about 2-inches apart.
Place into hot oven and bake for 10-12 minutes. Remove from oven and brush lightly with the melted butter.","{'carbohydrateContent': '32 g', 'proteinContent': '6 g', 'fatContent': '12 g', 'saturatedFatContent': '5 g', 'transFatContent': '1 g', 'cholesterolContent': '14 mg', 'sodiumContent': '193 mg', 'fiberContent': '1 g', 'sugarContent': '2 g', 'calories': '266 kcal', 'unsaturatedFatContent': '6 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2013/06/buttermilk-drop-biscuits-DSC_3376-2.jpg,5.0,"Buttermilk Drop Biscuits make a delicious addition to any meal! Get this simple, delicious family-favorite recipe for buttermilk drop biscuits!",Complete
Bread,Parmesan Chive Biscuits Recipe,22,"2 cups self-rising flour, ½ teaspoon kosher salt, 1 pinch sugar, 3 tablespoons shortening, 1 tablespoon cold butter, 1¼ cups buttermilk + more for tops, 1/2 cup grated Parmesan cheese, 3 tablespoons chopped chives + more for tops","[IngredientGroup(ingredients=['2 cups self-rising flour', '½ teaspoon kosher salt', '1 pinch sugar', '3 tablespoons shortening', '1 tablespoon cold butter', '1¼ cups buttermilk + more for tops', '1/2 cup grated Parmesan cheese', '3 tablespoons chopped chives + more for tops'], purpose=None)]","Preheat oven to 475 degrees F.
Cut shortening and very cold butter into dry ingredients of flour, salt and sugar.
Slowly pour milk into your dry ingredients. Mix lightly. Fold in grated Parmesan cheese and chives.
Pour dough onto a lightly floured surface and gently pat into a round disc about ½ inch thick. Cut dough with a sharp metal or glass cutter.
Add about 2 tablespoons of shortening to your baking pan and place into oven to melt, about 2 or 3 minutes. Once melted, remove from oven and tilt pan to make sure the bottom of the baking pan is well-coated.
Carefully place each biscuit into the hot grease on the baking pan. You’ll hear a bit of a sizzle as the bottom of the biscuit fries a bit in the hot grease.
Brush tops with buttermilk and then sprinkle with additional chives.
Place the baking pan into the oven and bake until the biscuits have risen and are lightly browned, about 10 – 12 minutes. Remove from oven and serve warm.","{'calories': '102 kcal', 'carbohydrateContent': '15 g', 'proteinContent': '4 g', 'fatContent': '2 g', 'saturatedFatContent': '1 g', 'transFatContent': '1 g', 'cholesterolContent': '6 mg', 'sodiumContent': '169 mg', 'fiberContent': '1 g', 'sugarContent': '1 g', 'unsaturatedFatContent': '2 g', 'servingSize': '1 serving'}",American,12 servings,https://addapinch.com/wp-content/uploads/2013/04/parmesan-chive-biscuits-DSC_2567-2.jpg,5.0,"Parmesan Chive Biscuits make a delicious addition to any meal. Perfect with soups, salads, chicken and so much more.",Complete
Breakfast,Ham and Cheddar Biscuits Recipe,27,"1 recipe Cheddar Biscuits, 10-12 slices baked ham, 1 cup butter (softened), 3 teaspoons Dijon mustard, 3 teaspoons poppy seeds, 1 onion (minced), 3 teaspoons Worcestershire sauce (or coconut aminos)","[IngredientGroup(ingredients=['1 recipe Cheddar Biscuits', '10-12 slices baked ham'], purpose=None), IngredientGroup(ingredients=['1 cup butter (softened)', '3 teaspoons Dijon mustard', '3 teaspoons poppy seeds', '1 onion (minced)', '3 teaspoons Worcestershire sauce (or coconut aminos)'], purpose='For the Poppy Seed Spread')]","Prepare cheddar biscuits according to instructions.
Mix together all ingredients for poppy seed spread and spread into the inside of biscuits. Add ham slice. Bake for 5 more minutes to allow the poppy seed spread to melt into biscuit.","{'calories': '424 kcal', 'carbohydrateContent': '12 g', 'proteinContent': '17 g', 'fatContent': '28 g', 'saturatedFatContent': '13 g', 'transFatContent': '1 g', 'cholesterolContent': '78 mg', 'sodiumContent': '726888 mg', 'fiberContent': '1 g', 'sugarContent': '2 g', 'unsaturatedFatContent': '12 g', 'servingSize': '1 serving'}",American,12 servings,https://addapinch.com/wp-content/uploads/2013/04/ham-cheddar-biscuits-DSC_2189-1.png,5.0,"Ham and Cheddar Biscuits with poppy seed spread make a delicious recipe for lunch, supper, or an easy appetizer.",Complete
"Breakfast,Dessert",Coconut Pecan Banana Bread Recipe,40,"4 overripe bananas, 2 cups sugar, 1/2 cup butter (softened), 2 cups self-rising flour, 2 eggs, 1 cup coconut flake, 1 cup chopped pecans, 1 teaspoon vanilla extract","[IngredientGroup(ingredients=['4 overripe bananas', '2 cups sugar', '1/2 cup butter (softened)', '2 cups self-rising flour', '2 eggs', '1 cup coconut flake', '1 cup chopped pecans', '1 teaspoon vanilla extract'], purpose=None)]","Preheat oven to 350º F and spray muffin tin with baking spray to prevent muffins from sticking.
Mix bananas and sugar with electric mixer until well-blended.
Add butter and mix until creamy. Add flour, eggs, coconut, pecans, and vanilla and mix until smooth.
Fill each tin ½ full.
Bake at 350 degrees for approximately 30 minutes.","{'calories': '414 kcal', 'carbohydrateContent': '62 g', 'proteinContent': '5 g', 'fatContent': '17 g', 'saturatedFatContent': '8 g', 'transFatContent': '1 g', 'cholesterolContent': '48 mg', 'sodiumContent': '99 mg', 'fiberContent': '3 g', 'sugarContent': '41 g', 'unsaturatedFatContent': '9 g', 'servingSize': '1 serving'}",American,12 servings,https://addapinch.com/wp-content/uploads/2013/03/coconut-pecan-banana-bread-DSC_2243-3.jpg,5.0,"This banana bread recipe is perfect for making quick individual banana bread muffins. Full of coconut, bits of pecans and total deliciousness!",Complete
"Appetizer,Main Course",Spinach Artichoke Bread Recipe,20,"1 large baguette, 1 (13.75-ounce) can artichoke hearts packed in water, drained, 1 (10-ounce) package spinach, 2 shallots (chopped), 1 clove garlic (minced), ½ cup Greek yogurt, ½ cup mayonnaise, ½ cup Parmesan cheese, ½ cup grated mozzarella cheese","[IngredientGroup(ingredients=['1 large baguette', '1 (13.75-ounce) can artichoke hearts packed in water, drained', '1 (10-ounce) package spinach', '2 shallots (chopped)', '1 clove garlic (minced)', '½ cup Greek yogurt', '½ cup mayonnaise', '½ cup Parmesan cheese', '½ cup grated mozzarella cheese'], purpose=None)]","Preheat oven to 375º F.
Cut baguette in half lengthwise, then cut in half to form four equal pieces.
Combine artichoke hearts, spinach, shallots, garlic, Greek yogurt, mayonnaise, and cheese together in a medium bowl. Spread liberally onto the bread slices. Bake 15 minutes until cheese are bubbly and bread has lightly toasted.
Let stand about 5 minutes before serving.","{'calories': '163 kcal', 'carbohydrateContent': '3 g', 'proteinContent': '5 g', 'fatContent': '13 g', 'saturatedFatContent': '3 g', 'cholesterolContent': '16 mg', 'sodiumContent': '261 mg', 'sugarContent': '1 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2013/03/spinach-artichoke-bread-DSC_2191-640x425-1.jpg,5.0,Spinach Artichoke Bread brings your favorite spinach artichoke dip to meal status as a quick fix lunch or supper on a crusty baguette.,Complete
